zip3,pmf,market,market_type,lat,lon,pmf_norm,preferred_fc_zip3,preferred_fc_distance,preferred_fc,preferred_bucket,candidate_fc_zip3_set,candidate_fc_name_set,candidate_count,cluster_id
973,0.001367859,Primary,OR,44.83833408,-123.1232028,0.0013678602050848406,303,2188,GA-303,>1800,303,GA-303,1,GA-303
974,0.001426939,Secondary,OR,43.79203105,-123.2901347,0.0014269402571343666,303,2189,GA-303,>1800,303,GA-303,1,GA-303
975,0.000921252,Secondary,OR,42.3858199,-122.935425,0.0009212528116237271,303,2164,GA-303,>1800,303,GA-303,1,GA-303
976,0.000267363,Secondary,OR,42.31514857,-121.5340757,0.00026736323554701056,303,2092,GA-303,>1800,303,GA-303,1,GA-303
977,0.000564768,Secondary,OR,44.02201986,-121.0295383,0.0005647684975610464,303,2078,GA-303,>1800,303,GA-303,1,GA-303
978,5.91e-05,Secondary,OR,45.32737754,-118.5658833,5.9100052067145876e-05,303,1973,GA-303,>1800,303,GA-303,1,GA-303
979,8.91e-05,Primary,OR,43.89181429,-117.2455071,8.910007849716916e-05,303,1890,GA-303,>1800,303,GA-303,1,GA-303
980,0.003448687,Primary,WA,47.56846941,-122.218759,0.003448690038295924,303,2176,GA-303,>1800,303,GA-303,1,GA-303
981,0.003062161,Primary,WA,47.6003177,-122.3192885,0.0030621636977662178,303,2181,GA-303,>1800,303,GA-303,1,GA-303
982,0.002586515,Primary,WA,48.22699563,-122.3073792,0.0025865172787217228,303,2189,GA-303,>1800,303,GA-303,1,GA-303
983,0.003033122,Primary,WA,47.47634214,-122.5928732,0.0030331246721828366,303,2191,GA-303,>1800,303,GA-303,1,GA-303
984,0.001159576,Primary,WA,47.24239474,-122.4420014,0.0011595770215873562,303,2181,GA-303,>1800,303,GA-303,1,GA-303
985,0.001576142,Primary,WA,46.99355624,-123.0236772,0.0015761433885823255,303,2205,GA-303,>1800,303,GA-303,1,GA-303
986,0.001902586,Primary,WA,45.76925855,-122.62344,0.0019025876761797427,303,2172,GA-303,>1800,303,GA-303,1,GA-303
988,0.000594808,Secondary,WA,47.68955592,-119.8267546,0.0005948085240263097,303,2069,GA-303,>1800,303,GA-303,1,GA-303
989,0.001129535,Secondary,WA,46.62067943,-120.4825766,0.0011295359951212119,303,2082,GA-303,>1800,303,GA-303,1,GA-303
990,0.000327445,Secondary,WA,47.6672503,-117.3992072,0.00032744528847929914,303,1959,GA-303,>1800,303,GA-303,1,GA-303
992,0.001040414,Secondary,WA,47.66157143,-117.3964312,0.0010404149166055416,303,1959,GA-303,>1800,303,GA-303,1,GA-303
993,0.000951293,Secondary,WA,46.28499278,-118.9835701,0.0009512938380898713,303,2007,GA-303,>1800,303,GA-303,1,GA-303
994,3e-05,Secondary,WA,46.38525,-117.03592,3.0000026430023288e-05,303,1918,GA-303,>1800,303,GA-303,1,GA-303
