zip3,pmf,market,market_type,lat,lon,pmf_norm,preferred_fc_zip3,preferred_fc_distance,preferred_fc,distance_bucket
939,0.000564768,Primary,CA,36.63330227,-121.6927892,0.0005647684975610464,945,86,CA-945,51-150
940,0.002260071,Primary,CA,37.47691148,-122.189659,0.0022600729911243056,945,26,CA-945,<50
941,0.0013979,Primary,CA,37.76219923,-122.3946011,0.0013979012315509852,945,19,CA-945,<50
943,8.91e-05,Primary,CA,37.42737993,-122.1286039,8.910007849716916e-05,945,29,CA-945,<50
944,0.000238324,Primary,CA,37.54007373,-122.2954237,0.000238324209963629,945,25,CA-945,<50
945,0.006481809,Primary,CA,37.84587461,-122.0596776,0.00648181471047876,945,0,CA-945,<50
946,0.000951293,Primary,CA,37.79860639,-122.2548117,0.0009512938380898713,945,11,CA-945,<50
947,5.91e-05,Primary,CA,37.84141388,-122.2695947,5.9100052067145876e-05,945,11,CA-945,<50
948,0.000327445,Primary,CA,37.89559344,-122.2934959,0.00032744528847929914,945,13,CA-945,<50
949,0.000892213,Primary,CA,38.00169848,-122.5495902,0.0008922137860403455,945,29,CA-945,<50
950,0.002051788,Primary,CA,37.18211184,-121.8986246,0.002051789807626821,945,47,CA-945,<50
951,0.002646597,Primary,CA,37.33080493,-121.8869819,0.0026465993316540115,945,37,CA-945,<50
952,0.001784425,Primary,CA,38.01704024,-121.2173024,0.0017844265720798102,945,48,CA-945,<50
953,0.003895294,Primary,CA,37.62326876,-120.8772632,0.003895297431757038,945,67,CA-945,51-150
954,0.000951293,Primary,CA,38.61212023,-122.851428,0.0009512938380898713,945,68,CA-945,51-150
955,0.000267363,Secondary,CA,40.66282252,-123.9543576,0.00026736323554701056,945,219,CA-945,151-300
956,0.003448687,Primary,CA,38.62058326,-121.3717498,0.003448690038295924,945,65,CA-945,51-150
957,0.000862172,Primary,CA,38.67373467,-121.2380987,0.0008621727595742013,945,73,CA-945,51-150
958,0.002319152,Primary,CA,38.57836643,-121.437606,0.0023191540431747124,945,61,CA-945,51-150
959,0.001426939,Secondary,CA,39.43083598,-121.5715556,0.0014269402571343666,945,112,CA-945,51-150
960,0.001159576,Secondary,CA,40.74394506,-122.3227024,0.0011595770215873562,945,200,CA-945,151-300
961,0.000445606,Secondary,CA,39.65372482,-120.3429794,0.00044560639257923185,945,155,CA-945,151-300
970,0.002497394,Primary,OR,45.47366175,-122.5845272,0.0024973962002060525,980,146,WA-980,51-150
971,0.000981334,Primary,OR,45.5050069,-123.1825698,0.0009813348645560157,980,150,WA-980,51-150
972,0.003419647,Primary,OR,45.527154,-122.6820627,0.0034196500127116614,980,143,WA-980,51-150
973,0.001367859,Primary,OR,44.83833408,-123.1232028,0.0013678602050848406,980,193,WA-980,151-300
974,0.001426939,Secondary,OR,43.79203105,-123.2901347,0.0014269402571343666,980,266,WA-980,151-300
975,0.000921252,Secondary,OR,42.3858199,-122.935425,0.0009212528116237271,945,317,CA-945,301-600
976,0.000267363,Secondary,OR,42.31514857,-121.5340757,0.00026736323554701056,945,310,CA-945,301-600
977,0.000564768,Secondary,OR,44.02201986,-121.0295383,0.0005647684975610464,980,252,WA-980,151-300
978,5.91e-05,Secondary,OR,45.32737754,-118.5658833,5.9100052067145876e-05,980,233,WA-980,151-300
979,8.91e-05,Primary,OR,43.89181429,-117.2455071,8.910007849716916e-05,841,350,UT-841,301-600
980,0.003448687,Primary,WA,47.56846941,-122.218759,0.003448690038295924,980,0,WA-980,<50
981,0.003062161,Primary,WA,47.6003177,-122.3192885,0.0030621636977662178,980,5,WA-980,<50
982,0.002586515,Primary,WA,48.22699563,-122.3073792,0.0025865172787217228,980,46,WA-980,<50
983,0.003033122,Primary,WA,47.47634214,-122.5928732,0.0030331246721828366,980,19,WA-980,<50
984,0.001159576,Primary,WA,47.24239474,-122.4420014,0.0011595770215873562,980,25,WA-980,<50
985,0.001576142,Primary,WA,46.99355624,-123.0236772,0.0015761433885823255,980,55,WA-980,51-150
986,0.001902586,Primary,WA,45.76925855,-122.62344,0.0019025876761797427,980,126,WA-980,51-150
988,0.000594808,Secondary,WA,47.68955592,-119.8267546,0.0005948085240263097,980,112,WA-980,51-150
989,0.001129535,Secondary,WA,46.62067943,-120.4825766,0.0011295359951212119,980,105,WA-980,51-150
990,0.000327445,Secondary,WA,47.6672503,-117.3992072,0.00032744528847929914,980,225,WA-980,151-300
992,0.001040414,Secondary,WA,47.66157143,-117.3964312,0.0010404149166055416,980,225,WA-980,151-300
993,0.000951293,Secondary,WA,46.28499278,-118.9835701,0.0009512938380898713,980,177,WA-980,151-300
994,3e-05,Secondary,WA,46.38525,-117.03592,3.0000026430023288e-05,980,258,WA-980,151-300
